path,original_subjective_score,scaled_subjective_score,dataset,reference,distortion,level,group
/home/sergey/iqa-data/kadid10k/images/I01_08_02.png,3.77,0.7048346055979644,kadid10k,kadid10k/i01,08,2,color
/home/sergey/iqa-data/kadid10k/images/I01_08_03.png,2.73,0.44020356234096697,kadid10k,kadid10k/i01,08,3,color
/home/sergey/iqa-data/kadid10k/images/I01_08_04.png,1.97,0.24681933842239187,kadid10k,kadid10k/i01,08,4,color
/home/sergey/iqa-data/kadid10k/images/I01_08_05.png,1.67,0.17048346055979643,kadid10k,kadid10k/i01,08,5,color
/home/sergey/iqa-data/kadid10k/images/I01_09_01.png,4.6,0.916030534351145,kadid10k,kadid10k/i01,09,1,compression
/home/sergey/iqa-data/kadid10k/images/I01_09_02.png,4.67,0.9338422391857507,kadid10k,kadid10k/i01,09,2,compression
/home/sergey/iqa-data/kadid10k/images/I01_09_03.png,4.4,0.8651399491094149,kadid10k,kadid10k/i01,09,3,compression
/home/sergey/iqa-data/kadid10k/images/I01_09_04.png,2.9,0.48346055979643765,kadid10k,kadid10k/i01,09,4,compression
/home/sergey/iqa-data/kadid10k/images/I01_09_05.png,1.37,0.09414758269720105,kadid10k,kadid10k/i01,09,5,compression
/home/sergey/iqa-data/kadid10k/images/I01_10_01.png,4.37,0.8575063613231553,kadid10k,kadid10k/i01,10,1,compression
/home/sergey/iqa-data/kadid10k/images/I01_10_02.png,3.93,0.7455470737913487,kadid10k,kadid10k/i01,10,2,compression
/home/sergey/iqa-data/kadid10k/images/I01_10_03.png,3.77,0.7048346055979644,kadid10k,kadid10k/i01,10,3,compression
/home/sergey/iqa-data/kadid10k/images/I01_10_04.png,1.58,0.14758269720101785,kadid10k,kadid10k/i01,10,4,compression
/home/sergey/iqa-data/kadid10k/images/I01_10_05.png,1.17,0.04325699745547072,kadid10k,kadid10k/i01,10,5,compression
/home/sergey/iqa-data/kadid10k/images/I01_11_01.png,4.03,0.7709923664122139,kadid10k,kadid10k/i01,11,1,noise
/home/sergey/iqa-data/kadid10k/images/I01_11_02.png,3.27,0.5776081424936387,kadid10k,kadid10k/i01,11,2,noise
/home/sergey/iqa-data/kadid10k/images/I01_11_03.png,2.67,0.42493638676844786,kadid10k,kadid10k/i01,11,3,noise
/home/sergey/iqa-data/kadid10k/images/I01_11_04.png,2.27,0.3231552162849873,kadid10k,kadid10k/i01,11,4,noise
/home/sergey/iqa-data/kadid10k/images/I01_11_05.png,2.37,0.3486005089058525,kadid10k,kadid10k/i01,11,5,noise
/home/sergey/iqa-data/kadid10k/images/I01_12_01.png,4.43,0.8727735368956743,kadid10k,kadid10k/i01,12,1,noise
/home/sergey/iqa-data/kadid10k/images/I01_12_02.png,3.7,0.6870229007633589,kadid10k,kadid10k/i01,12,2,noise
/home/sergey/iqa-data/kadid10k/images/I01_12_03.png,2.77,0.450381679389313,kadid10k,kadid10k/i01,12,3,noise
/home/sergey/iqa-data/kadid10k/images/I01_12_04.png,2.37,0.3486005089058525,kadid10k,kadid10k/i01,12,4,noise
/home/sergey/iqa-data/kadid10k/images/I01_12_05.png,1.97,0.24681933842239187,kadid10k,kadid10k/i01,12,5,noise
/home/sergey/iqa-data/kadid10k/images/I01_13_01.png,3.67,0.6793893129770993,kadid10k,kadid10k/i01,13,1,noise
/home/sergey/iqa-data/kadid10k/images/I01_13_02.png,2.87,0.4758269720101782,kadid10k,kadid10k/i01,13,2,noise
/home/sergey/iqa-data/kadid10k/images/I01_13_03.png,2.6,0.40712468193384227,kadid10k,kadid10k/i01,13,3,noise
/home/sergey/iqa-data/kadid10k/images/I01_13_04.png,2.07,0.272264631043257,kadid10k,kadid10k/i01,13,4,noise
/home/sergey/iqa-data/kadid10k/images/I01_13_05.png,2.03,0.2620865139949109,kadid10k,kadid10k/i01,13,5,noise
/home/sergey/iqa-data/kadid10k/images/I01_14_01.png,4.57,0.9083969465648857,kadid10k,kadid10k/i01,14,1,noise
/home/sergey/iqa-data/kadid10k/images/I01_14_02.png,3.57,0.6539440203562341,kadid10k,kadid10k/i01,14,2,noise
/home/sergey/iqa-data/kadid10k/images/I01_14_03.png,3.13,0.5419847328244275,kadid10k,kadid10k/i01,14,3,noise
/home/sergey/iqa-data/kadid10k/images/I01_14_04.png,2.5,0.3816793893129771,kadid10k,kadid10k/i01,14,4,noise
/home/sergey/iqa-data/kadid10k/images/I01_14_05.png,2.27,0.3231552162849873,kadid10k,kadid10k/i01,14,5,noise
/home/sergey/iqa-data/kadid10k/images/I01_15_01.png,3.57,0.6539440203562341,kadid10k,kadid10k/i01,15,1,noise
/home/sergey/iqa-data/kadid10k/images/I01_15_02.png,2.63,0.41475826972010177,kadid10k,kadid10k/i01,15,2,noise
/home/sergey/iqa-data/kadid10k/images/I01_15_03.png,1.77,0.1959287531806616,kadid10k,kadid10k/i01,15,3,noise
/home/sergey/iqa-data/kadid10k/images/I01_15_04.png,1.4,0.10178117048346054,kadid10k,kadid10k/i01,15,4,noise
/home/sergey/iqa-data/kadid10k/images/I01_15_05.png,1.33,0.08396946564885499,kadid10k,kadid10k/i01,15,5,noise
/home/sergey/iqa-data/kadid10k/images/I01_16_01.png,4.37,0.8575063613231553,kadid10k,kadid10k/i01,16,1,tone
/home/sergey/iqa-data/kadid10k/images/I01_16_02.png,4.47,0.8829516539440203,kadid10k,kadid10k/i01,16,2,tone
/home/sergey/iqa-data/kadid10k/images/I01_16_03.png,3.94,0.7480916030534351,kadid10k,kadid10k/i01,16,3,tone
/home/sergey/iqa-data/kadid10k/images/I01_16_04.png,3.17,0.5521628498727735,kadid10k,kadid10k/i01,16,4,tone
/home/sergey/iqa-data/kadid10k/images/I01_16_05.png,2.18,0.3002544529262087,kadid10k,kadid10k/i01,16,5,tone
/home/sergey/iqa-data/kadid10k/images/I01_17_01.png,4.5,0.89058524173028,kadid10k,kadid10k/i01,17,1,tone
/home/sergey/iqa-data/kadid10k/images/I01_17_02.png,4.57,0.9083969465648857,kadid10k,kadid10k/i01,17,2,tone
/home/sergey/iqa-data/kadid10k/images/I01_17_03.png,4.33,0.8473282442748092,kadid10k,kadid10k/i01,17,3,tone
/home/sergey/iqa-data/kadid10k/images/I01_17_04.png,3.4,0.6106870229007634,kadid10k,kadid10k/i01,17,4,tone
/home/sergey/iqa-data/kadid10k/images/I01_17_05.png,2.13,0.2875318066157761,kadid10k,kadid10k/i01,17,5,tone
/home/sergey/iqa-data/kadid10k/images/I01_18_01.png,4.5,0.89058524173028,kadid10k,kadid10k/i01,18,1,tone
/home/sergey/iqa-data/kadid10k/images/I01_18_02.png,4.57,0.9083969465648857,kadid10k,kadid10k/i01,18,2,tone
/home/sergey/iqa-data/kadid10k/images/I01_18_03.png,4.57,0.9083969465648857,kadid10k,kadid10k/i01,18,3,tone
/home/sergey/iqa-data/kadid10k/images/I01_18_04.png,4.37,0.8575063613231553,kadid10k,kadid10k/i01,18,4,tone
/home/sergey/iqa-data/kadid10k/images/I01_18_05.png,3.97,0.7557251908396948,kadid10k,kadid10k/i01,18,5,tone
/home/sergey/iqa-data/kadid10k/images/I01_19_01.png,4.53,0.8982188295165395,kadid10k,kadid10k/i01,19,1,spatial
/home/sergey/iqa-data/kadid10k/images/I01_19_02.png,3.93,0.7455470737913487,kadid10k,kadid10k/i01,19,2,spatial
/home/sergey/iqa-data/kadid10k/images/I01_19_03.png,2.77,0.450381679389313,kadid10k,kadid10k/i01,19,3,spatial
/home/sergey/iqa-data/kadid10k/images/I01_19_04.png,1.53,0.13486005089058525,kadid10k,kadid10k/i01,19,4,spatial
/home/sergey/iqa-data/kadid10k/images/I01_19_05.png,1.37,0.09414758269720105,kadid10k,kadid10k/i01,19,5,spatial
/home/sergey/iqa-data/kadid10k/images/I01_20_01.png,4.53,0.8982188295165395,kadid10k,kadid10k/i01,20,1,spatial
/home/sergey/iqa-data/kadid10k/images/I01_20_02.png,3.9,0.7379134860050891,kadid10k,kadid10k/i01,20,2,spatial
/home/sergey/iqa-data/kadid10k/images/I01_20_03.png,4.0,0.7633587786259542,kadid10k,kadid10k/i01,20,3,spatial
/home/sergey/iqa-data/kadid10k/images/I01_20_04.png,3.33,0.5928753180661578,kadid10k,kadid10k/i01,20,4,spatial
/home/sergey/iqa-data/kadid10k/images/I01_20_05.png,3.23,0.5674300254452926,kadid10k,kadid10k/i01,20,5,spatial
/home/sergey/iqa-data/kadid10k/images/I01_21_01.png,3.37,0.6030534351145039,kadid10k,kadid10k/i01,21,1,spatial
/home/sergey/iqa-data/kadid10k/images/I01_21_02.png,2.57,0.39949109414758266,kadid10k,kadid10k/i01,21,2,spatial
/home/sergey/iqa-data/kadid10k/images/I01_21_03.png,2.03,0.2620865139949109,kadid10k,kadid10k/i01,21,3,spatial
/home/sergey/iqa-data/kadid10k/images/I01_21_04.png,2.13,0.2875318066157761,kadid10k,kadid10k/i01,21,4,spatial
/home/sergey/iqa-data/kadid10k/images/I01_21_05.png,1.43,0.1094147582697201,kadid10k,kadid10k/i01,21,5,spatial
/home/sergey/iqa-data/kadid10k/images/I01_22_01.png,4.63,0.9236641221374047,kadid10k,kadid10k/i01,22,1,spatial
/home/sergey/iqa-data/kadid10k/images/I01_22_02.png,4.0,0.7633587786259542,kadid10k,kadid10k/i01,22,2,spatial
/home/sergey/iqa-data/kadid10k/images/I01_22_03.png,4.0,0.7633587786259542,kadid10k,kadid10k/i01,22,3,spatial
/home/sergey/iqa-data/kadid10k/images/I01_22_04.png,3.2,0.5597964376590332,kadid10k,kadid10k/i01,22,4,spatial
/home/sergey/iqa-data/kadid10k/images/I01_22_05.png,2.2,0.30534351145038174,kadid10k,kadid10k/i01,22,5,spatial
/home/sergey/iqa-data/kadid10k/images/I01_23_01.png,2.73,0.44020356234096697,kadid10k,kadid10k/i01,23,1,spatial
/home/sergey/iqa-data/kadid10k/images/I01_23_02.png,2.17,0.29770992366412213,kadid10k,kadid10k/i01,23,2,spatial
/home/sergey/iqa-data/kadid10k/images/I01_23_03.png,2.2,0.30534351145038174,kadid10k,kadid10k/i01,23,3,spatial
/home/sergey/iqa-data/kadid10k/images/I01_23_04.png,2.37,0.3486005089058525,kadid10k,kadid10k/i01,23,4,spatial
/home/sergey/iqa-data/kadid10k/images/I01_23_05.png,1.57,0.14503816793893132,kadid10k,kadid10k/i01,23,5,spatial
/home/sergey/iqa-data/kadid10k/images/I01_24_01.png,3.57,0.6539440203562341,kadid10k,kadid10k/i01,24,1,tone
/home/sergey/iqa-data/kadid10k/images/I01_24_02.png,2.5,0.3816793893129771,kadid10k,kadid10k/i01,24,2,tone
/home/sergey/iqa-data/kadid10k/images/I01_24_03.png,1.87,0.22137404580152675,kadid10k,kadid10k/i01,24,3,tone
/home/sergey/iqa-data/kadid10k/images/I01_24_04.png,1.6,0.15267175572519087,kadid10k,kadid10k/i01,24,4,tone
/home/sergey/iqa-data/kadid10k/images/I01_24_05.png,1.4,0.10178117048346054,kadid10k,kadid10k/i01,24,5,tone
/home/sergey/iqa-data/kadid10k/images/I01_25_01.png,3.43,0.6183206106870229,kadid10k,kadid10k/i01,25,1,tone
/home/sergey/iqa-data/kadid10k/images/I01_25_02.png,3.87,0.7302798982188295,kadid10k,kadid10k/i01,25,2,tone
/home/sergey/iqa-data/kadid10k/images/I01_25_03.png,4.26,0.8295165394402035,kadid10k,kadid10k/i01,25,3,tone
/home/sergey/iqa-data/kadid10k/images/I01_25_04.png,4.17,0.806615776081425,kadid10k,kadid10k/i01,25,4,tone
/home/sergey/iqa-data/kadid10k/images/I01_25_05.png,3.27,0.5776081424936387,kadid10k,kadid10k/i01,25,5,tone
/home/sergey/iqa-data/kadid10k/images/I02_01_01.png,4.5,0.89058524173028,kadid10k,kadid10k/i02,01,1,blur
/home/sergey/iqa-data/kadid10k/images/I02_01_02.png,4.17,0.806615776081425,kadid10k,kadid10k/i02,01,2,blur
/home/sergey/iqa-data/kadid10k/images/I02_01_03.png,2.07,0.272264631043257,kadid10k,kadid10k/i02,01,3,blur
/home/sergey/iqa-data/kadid10k/images/I02_01_04.png,1.57,0.14503816793893132,kadid10k,kadid10k/i02,01,4,blur
/home/sergey/iqa-data/kadid10k/images/I02_01_05.png,1.27,0.06870229007633588,kadid10k,kadid10k/i02,01,5,blur
/home/sergey/iqa-data/kadid10k/images/I02_02_01.png,3.2,0.5597964376590332,kadid10k,kadid10k/i02,02,1,blur
/home/sergey/iqa-data/kadid10k/images/I02_02_02.png,2.27,0.3231552162849873,kadid10k,kadid10k/i02,02,2,blur
/home/sergey/iqa-data/kadid10k/images/I02_02_03.png,1.57,0.14503816793893132,kadid10k,kadid10k/i02,02,3,blur
/home/sergey/iqa-data/kadid10k/images/I02_02_04.png,1.17,0.04325699745547072,kadid10k,kadid10k/i02,02,4,blur
/home/sergey/iqa-data/kadid10k/images/I02_02_05.png,1.0,0.0,kadid10k,kadid10k/i02,02,5,blur
/home/sergey/iqa-data/kadid10k/images/I02_03_01.png,4.6,0.916030534351145,kadid10k,kadid10k/i02,03,1,blur
/home/sergey/iqa-data/kadid10k/images/I02_03_02.png,3.77,0.7048346055979644,kadid10k,kadid10k/i02,03,2,blur
/home/sergey/iqa-data/kadid10k/images/I02_03_03.png,2.33,0.3384223918575064,kadid10k,kadid10k/i02,03,3,blur
/home/sergey/iqa-data/kadid10k/images/I02_03_04.png,1.8,0.20356234096692113,kadid10k,kadid10k/i02,03,4,blur
/home/sergey/iqa-data/kadid10k/images/I02_03_05.png,1.2,0.05089058524173027,kadid10k,kadid10k/i02,03,5,blur
/home/sergey/iqa-data/kadid10k/images/I02_04_01.png,4.3,0.8396946564885497,kadid10k,kadid10k/i02,04,1,color
/home/sergey/iqa-data/kadid10k/images/I02_04_02.png,2.67,0.42493638676844786,kadid10k,kadid10k/i02,04,2,color
/home/sergey/iqa-data/kadid10k/images/I02_04_03.png,1.87,0.22137404580152675,kadid10k,kadid10k/i02,04,3,color
/home/sergey/iqa-data/kadid10k/images/I02_04_04.png,1.77,0.1959287531806616,kadid10k,kadid10k/i02,04,4,color
/home/sergey/iqa-data/kadid10k/images/I02_04_05.png,1.53,0.13486005089058525,kadid10k,kadid10k/i02,04,5,color
/home/sergey/iqa-data/kadid10k/images/I02_05_01.png,3.77,0.7048346055979644,kadid10k,kadid10k/i02,05,1,color
/home/sergey/iqa-data/kadid10k/images/I02_05_02.png,1.8,0.20356234096692113,kadid10k,kadid10k/i02,05,2,color
/home/sergey/iqa-data/kadid10k/images/I02_05_03.png,1.33,0.08396946564885499,kadid10k,kadid10k/i02,05,3,color
/home/sergey/iqa-data/kadid10k/images/I02_05_04.png,1.37,0.09414758269720105,kadid10k,kadid10k/i02,05,4,color
/home/sergey/iqa-data/kadid10k/images/I02_05_05.png,1.47,0.11959287531806616,kadid10k,kadid10k/i02,05,5,color
/home/sergey/iqa-data/kadid10k/images/I02_06_01.png,4.2,0.8142493638676845,kadid10k,kadid10k/i02,06,1,color
/home/sergey/iqa-data/kadid10k/images/I02_06_02.png,4.07,0.78117048346056,kadid10k,kadid10k/i02,06,2,color
/home/sergey/iqa-data/kadid10k/images/I02_06_03.png,3.97,0.7557251908396948,kadid10k,kadid10k/i02,06,3,color
/home/sergey/iqa-data/kadid10k/images/I02_06_04.png,3.7,0.6870229007633589,kadid10k,kadid10k/i02,06,4,color
/home/sergey/iqa-data/kadid10k/images/I02_06_05.png,2.63,0.41475826972010177,kadid10k,kadid10k/i02,06,5,color
/home/sergey/iqa-data/kadid10k/images/I02_07_01.png,2.47,0.3740458015267176,kadid10k,kadid10k/i02,07,1,color
/home/sergey/iqa-data/kadid10k/images/I02_07_02.png,2.37,0.3486005089058525,kadid10k,kadid10k/i02,07,2,color
/home/sergey/iqa-data/kadid10k/images/I02_07_03.png,2.06,0.2697201017811705,kadid10k,kadid10k/i02,07,3,color
/home/sergey/iqa-data/kadid10k/images/I02_07_04.png,1.97,0.24681933842239187,kadid10k,kadid10k/i02,07,4,color
/home/sergey/iqa-data/kadid10k/images/I02_07_05.png,1.53,0.13486005089058525,kadid10k,kadid10k/i02,07,5,color
/home/sergey/iqa-data/kadid10k/images/I02_08_01.png,4.4,0.8651399491094149,kadid10k,kadid10k/i02,08,1,color
/home/sergey/iqa-data/kadid10k/images/I02_08_02.png,3.4,0.6106870229007634,kadid10k,kadid10k/i02,08,2,color
/home/sergey/iqa-data/kadid10k/images/I02_08_03.png,3.06,0.5241730279898219,kadid10k,kadid10k/i02,08,3,color
/home/sergey/iqa-data/kadid10k/images/I02_08_04.png,1.97,0.24681933842239187,kadid10k,kadid10k/i02,08,4,color
/home/sergey/iqa-data/kadid10k/images/I02_08_05.png,1.37,0.09414758269720105,kadid10k,kadid10k/i02,08,5,color
/home/sergey/iqa-data/kadid10k/images/I02_09_01.png,4.57,0.9083969465648857,kadid10k,kadid10k/i02,09,1,compression
/home/sergey/iqa-data/kadid10k/images/I02_09_02.png,3.73,0.6946564885496184,kadid10k,kadid10k/i02,09,2,compression
/home/sergey/iqa-data/kadid10k/images/I02_09_03.png,3.07,0.5267175572519084,kadid10k,kadid10k/i02,09,3,compression
/home/sergey/iqa-data/kadid10k/images/I02_09_04.png,1.53,0.13486005089058525,kadid10k,kadid10k/i02,09,4,compression
/home/sergey/iqa-data/kadid10k/images/I02_09_05.png,1.27,0.06870229007633588,kadid10k,kadid10k/i02,09,5,compression
/home/sergey/iqa-data/kadid10k/images/I02_10_01.png,4.6,0.916030534351145,kadid10k,kadid10k/i02,10,1,compression
/home/sergey/iqa-data/kadid10k/images/I02_10_02.png,4.33,0.8473282442748092,kadid10k,kadid10k/i02,10,2,compression
/home/sergey/iqa-data/kadid10k/images/I02_10_03.png,4.13,0.796437659033079,kadid10k,kadid10k/i02,10,3,compression
/home/sergey/iqa-data/kadid10k/images/I02_10_04.png,2.6,0.40712468193384227,kadid10k,kadid10k/i02,10,4,compression
/home/sergey/iqa-data/kadid10k/images/I02_10_05.png,1.6,0.15267175572519087,kadid10k,kadid10k/i02,10,5,compression
/home/sergey/iqa-data/kadid10k/images/I02_11_01.png,4.27,0.83206106870229,kadid10k,kadid10k/i02,11,1,noise
/home/sergey/iqa-data/kadid10k/images/I02_11_02.png,3.7,0.6870229007633589,kadid10k,kadid10k/i02,11,2,noise
/home/sergey/iqa-data/kadid10k/images/I02_11_03.png,3.4,0.6106870229007634,kadid10k,kadid10k/i02,11,3,noise
/home/sergey/iqa-data/kadid10k/images/I02_11_04.png,2.73,0.44020356234096697,kadid10k,kadid10k/i02,11,4,noise
/home/sergey/iqa-data/kadid10k/images/I02_11_05.png,2.3,0.3307888040712468,kadid10k,kadid10k/i02,11,5,noise
/home/sergey/iqa-data/kadid10k/images/I02_12_01.png,4.63,0.9236641221374047,kadid10k,kadid10k/i02,12,1,noise
/home/sergey/iqa-data/kadid10k/images/I02_12_02.png,4.06,0.7786259541984732,kadid10k,kadid10k/i02,12,2,noise
/home/sergey/iqa-data/kadid10k/images/I02_12_03.png,3.67,0.6793893129770993,kadid10k,kadid10k/i02,12,3,noise
/home/sergey/iqa-data/kadid10k/images/I02_12_04.png,2.6,0.40712468193384227,kadid10k,kadid10k/i02,12,4,noise
/home/sergey/iqa-data/kadid10k/images/I02_12_05.png,2.37,0.3486005089058525,kadid10k,kadid10k/i02,12,5,noise
/home/sergey/iqa-data/kadid10k/images/I02_13_01.png,4.2,0.8142493638676845,kadid10k,kadid10k/i02,13,1,noise
/home/sergey/iqa-data/kadid10k/images/I02_13_02.png,3.33,0.5928753180661578,kadid10k,kadid10k/i02,13,2,noise
/home/sergey/iqa-data/kadid10k/images/I02_13_03.png,2.73,0.44020356234096697,kadid10k,kadid10k/i02,13,3,noise
/home/sergey/iqa-data/kadid10k/images/I02_13_04.png,2.53,0.3893129770992366,kadid10k,kadid10k/i02,13,4,noise
/home/sergey/iqa-data/kadid10k/images/I02_13_05.png,1.97,0.24681933842239187,kadid10k,kadid10k/i02,13,5,noise
/home/sergey/iqa-data/kadid10k/images/I02_14_01.png,4.33,0.8473282442748092,kadid10k,kadid10k/i02,14,1,noise
/home/sergey/iqa-data/kadid10k/images/I02_14_02.png,3.37,0.6030534351145039,kadid10k,kadid10k/i02,14,2,noise
/home/sergey/iqa-data/kadid10k/images/I02_14_03.png,2.7,0.43256997455470747,kadid10k,kadid10k/i02,14,3,noise
/home/sergey/iqa-data/kadid10k/images/I02_14_04.png,2.33,0.3384223918575064,kadid10k,kadid10k/i02,14,4,noise
/home/sergey/iqa-data/kadid10k/images/I02_14_05.png,2.0,0.2544529262086514,kadid10k,kadid10k/i02,14,5,noise
/home/sergey/iqa-data/kadid10k/images/I02_15_01.png,3.57,0.6539440203562341,kadid10k,kadid10k/i02,15,1,noise
/home/sergey/iqa-data/kadid10k/images/I02_15_02.png,2.77,0.450381679389313,kadid10k,kadid10k/i02,15,2,noise
/home/sergey/iqa-data/kadid10k/images/I02_15_03.png,2.03,0.2620865139949109,kadid10k,kadid10k/i02,15,3,noise
/home/sergey/iqa-data/kadid10k/images/I02_15_04.png,1.5,0.1272264631043257,kadid10k,kadid10k/i02,15,4,noise
/home/sergey/iqa-data/kadid10k/images/I02_15_05.png,1.5,0.1272264631043257,kadid10k,kadid10k/i02,15,5,noise
/home/sergey/iqa-data/kadid10k/images/I02_16_01.png,4.4,0.8651399491094149,kadid10k,kadid10k/i02,16,1,tone
/home/sergey/iqa-data/kadid10k/images/I02_16_02.png,4.4,0.8651399491094149,kadid10k,kadid10k/i02,16,2,tone
/home/sergey/iqa-data/kadid10k/images/I02_16_03.png,3.77,0.7048346055979644,kadid10k,kadid10k/i02,16,3,tone
/home/sergey/iqa-data/kadid10k/images/I02_16_04.png,2.9,0.48346055979643765,kadid10k,kadid10k/i02,16,4,tone
/home/sergey/iqa-data/kadid10k/images/I02_16_05.png,1.83,0.2111959287531807,kadid10k,kadid10k/i02,16,5,tone
/home/sergey/iqa-data/kadid10k/images/I02_17_01.png,4.5,0.89058524173028,kadid10k,kadid10k/i02,17,1,tone
/home/sergey/iqa-data/kadid10k/images/I02_17_02.png,4.63,0.9236641221374047,kadid10k,kadid10k/i02,17,2,tone
/home/sergey/iqa-data/kadid10k/images/I02_17_03.png,4.33,0.8473282442748092,kadid10k,kadid10k/i02,17,3,tone
/home/sergey/iqa-data/kadid10k/images/I02_17_04.png,3.63,0.6692111959287532,kadid10k,kadid10k/i02,17,4,tone
/home/sergey/iqa-data/kadid10k/images/I02_17_05.png,1.9,0.22900763358778625,kadid10k,kadid10k/i02,17,5,tone
/home/sergey/iqa-data/kadid10k/images/I02_18_01.png,4.13,0.796437659033079,kadid10k,kadid10k/i02,18,1,tone
/home/sergey/iqa-data/kadid10k/images/I02_18_02.png,4.63,0.9236641221374047,kadid10k,kadid10k/i02,18,2,tone
/home/sergey/iqa-data/kadid10k/images/I02_18_03.png,4.73,0.9491094147582699,kadid10k,kadid10k/i02,18,3,tone
/home/sergey/iqa-data/kadid10k/images/I02_18_04.png,4.33,0.8473282442748092,kadid10k,kadid10k/i02,18,4,tone
/home/sergey/iqa-data/kadid10k/images/I02_18_05.png,4.03,0.7709923664122139,kadid10k,kadid10k/i02,18,5,tone
