path,original_subjective_score,scaled_subjective_score,dataset,reference,distortion,level,group
/home/sergey/iqa-data/clive/LIVEC/Images/146.bmp,34.2111801242236,0.3459218588417611,clive,clive/146,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/147.bmp,71.32335329341318,0.7628565744502651,clive,clive/147,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/148.bmp,41.97076023391813,0.4330964446987482,clive,clive/148,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/149.bmp,72.45744680851064,0.7755974871161706,clive,clive/149,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/14.bmp,66.39411764705882,0.7074793414057111,clive,clive/14,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/150.bmp,65.79617834394904,0.7007618244293624,clive,clive/150,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/151.bmp,55.77922077922078,0.5882268528319653,clive,clive/151,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/152.bmp,79.43786982248521,0.8540186744417012,clive,clive/152,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/153.bmp,73.0880829015544,0.7826823344223894,clive,clive/153,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/154.bmp,11.977142857142857,0.09613476169393798,clive,clive/154,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/155.bmp,73.63905325443787,0.7888721812508392,clive,clive/155,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/156.bmp,28.512820512820515,0.2819039439332439,clive,clive/156,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/157.bmp,17.51923076923077,0.1583970505922348,clive,clive/157,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/158.bmp,79.41666666666667,0.8537804687268027,clive,clive/158,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/159.bmp,73.83443708609272,0.7910672104105205,clive,clive/159,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/15.bmp,56.398963730569946,0.5951893217230529,clive,clive/15,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/160.bmp,41.34705882352941,0.42608950471224993,clive,clive/160,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/161.bmp,8.246835443037975,0.054226823461872534,clive,clive/161,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/162.bmp,70.6375,0.755151392473054,clive,clive/162,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/163.bmp,46.36942675159236,0.482513027372104,clive,clive/163,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/164.bmp,80.5,0.8659511188577825,clive,clive/164,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/165.bmp,71.86338797814207,0.7689235651023537,clive,clive/165,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/166.bmp,49.795811518324605,0.5210065629505816,clive,clive/166,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/167.bmp,75.17777777777778,0.8061588992399428,clive,clive/167,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/168.bmp,65.4180790960452,0.6965140887422632,clive,clive/168,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/169.bmp,30.10919540229885,0.2998383318634493,clive,clive/169,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/16.bmp,77.60215053763442,0.8333953847605212,clive,clive/16,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/170.bmp,60.287958115183244,0.6388800201997982,clive,clive/170,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/171.bmp,25.136363636363637,0.24397132055567664,clive,clive/171,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/172.bmp,63.04522613065327,0.6698563995846846,clive,clive/172,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/173.bmp,74.54066985645933,0.7990013445266726,clive,clive/173,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/174.bmp,72.91,0.7806816716324247,clive,clive/174,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/175.bmp,74.36477987421384,0.7970253179708687,clive,clive/175,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/176.bmp,61.345360824742265,0.6507593541311147,clive,clive/176,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/177.bmp,58.43010752688172,0.6180080975790108,clive,clive/177,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/178.bmp,53.70238095238095,0.5648947073760707,clive,clive/178,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/179.bmp,66.10843373493977,0.704269840843449,clive,clive/179,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/17.bmp,61.461988304093566,0.6520695992820466,clive,clive/17,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/180.bmp,39.41340782122905,0.40436600641278875,clive,clive/180,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/181.bmp,29.128205128205128,0.2888174493330905,clive,clive/181,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/182.bmp,52.63131313131313,0.55286185348367,clive,clive/182,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/183.bmp,23.01212121212121,0.22010663316597898,clive,clive/183,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/184.bmp,67.0,0.7142860941486483,clive,clive/184,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/185.bmp,56.46994535519126,0.5959867609713556,clive,clive/185,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/186.bmp,49.80769230769231,0.5211400370404347,clive,clive/186,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/187.bmp,28.71195652173913,0.28414112672680836,clive,clive/187,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/188.bmp,28.959537572254334,0.28692256273746775,clive,clive/188,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/189.bmp,46.053763440860216,0.47896672486677383,clive,clive/189,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/18.bmp,64.55191256830601,0.6867831874213898,clive,clive/18,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/190.bmp,31.729468599033815,0.31804120404258684,clive,clive/190,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/191.bmp,46.474747474747474,0.48369624737800804,clive,clive/191,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/192.bmp,35.48351648351648,0.3602158533136488,clive,clive/192,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/193.bmp,74.6608187134503,0.8003511504055103,clive,clive/193,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/194.bmp,26.666666666666668,0.2611634277337042,clive,clive/194,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/195.bmp,69.18407960199005,0.7388230190969843,clive,clive/195,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/196.bmp,61.78888888888889,0.6557421463391142,clive,clive/196,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/197.bmp,55.48235294117647,0.5848917070547551,clive,clive/197,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/198.bmp,78.51724137931035,0.8436759236578458,clive,clive/198,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/199.bmp,66.2122905027933,0.7054366141221687,clive,clive/199,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/19.bmp,30.936046511627907,0.3091275462284246,clive,clive/19,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/200.bmp,9.139072847682119,0.06425061664867016,clive,clive/200,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/201.bmp,49.5,0.5176832843405114,clive,clive/201,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/202.bmp,24.515151515151516,0.23699234635469513,clive,clive/202,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/203.bmp,50.99441340782123,0.534472191482946,clive,clive/203,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/204.bmp,75.48170731707317,0.8095733793204666,clive,clive/204,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/205.bmp,77.95977011494253,0.8374130426885883,clive,clive/205,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/206.bmp,72.5909090909091,0.7770968619574817,clive,clive/206,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/207.bmp,43.66863905325444,0.4521711730756191,clive,clive/207,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/208.bmp,53.84146341463415,0.5664572218260143,clive,clive/208,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/209.bmp,52.2906976744186,0.5490352274328388,clive,clive/209,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/20.bmp,76.38541666666667,0.8197260534564647,clive,clive/20,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/210.bmp,70.5421052631579,0.7540796854271072,clive,clive/210,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/211.bmp,42.68604651162791,0.44113228995674514,clive,clive/211,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/212.bmp,61.71264367816092,0.6548855736154838,clive,clive/212,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/213.bmp,13.113924050632912,0.10890586893834896,clive,clive/213,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/214.bmp,73.11111111111111,0.782941043605458,clive,clive/214,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/215.bmp,57.19135802469136,0.604091432848779,clive,clive/215,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/216.bmp,75.17901234567901,0.8061727689267018,clive,clive/216,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/217.bmp,68.14723926380368,0.7271746920221354,clive,clive/217,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/218.bmp,67.98850574712644,0.7253914088570226,clive,clive/218,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/219.bmp,48.80346820809248,0.5098581353456706,clive,clive/219,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/21.bmp,53.02061855670103,0.5572354843696594,clive,clive/21,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/220.bmp,67.28220858895706,0.7174565513795597,clive,clive/220,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/221.bmp,84.16022099447514,0.9070716749739279,clive,clive/221,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/222.bmp,59.2565445026178,0.6272926593823852,clive,clive/222,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/223.bmp,68.3112582781457,0.7290173548267983,clive,clive/223,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/224.bmp,14.638297872340425,0.12603136474095838,clive,clive/224,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/225.bmp,64.05294117647058,0.6811775201271771,clive,clive/225,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/226.bmp,49.475675675675674,0.5174100140257202,clive,clive/226,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/227.bmp,72.70760233918129,0.7784078459858218,clive,clive/227,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/228.bmp,41.1,0.42331393563260566,clive,clive/228,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/229.bmp,57.666666666666664,0.6094312622509752,clive,clive/229,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/22.bmp,52.0,0.545769400027388,clive,clive/22,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/230.bmp,43.247126436781606,0.44743571223172546,clive,clive/230,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/231.bmp,45.37106918238994,0.47129703289790875,clive,clive/231,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/232.bmp,81.76878612716763,0.8802052284375962,clive,clive/232,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/233.bmp,81.25555555555556,0.8744393671542608,clive,clive/233,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/234.bmp,64.68062827225131,0.68822923708208,clive,clive/234,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/235.bmp,53.15243902439025,0.5587164143318264,clive,clive/235,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/236.bmp,30.983050847457626,0.30965561391398394,clive,clive/236,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/237.bmp,68.82432432432432,0.7347813677579907,clive,clive/237,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/238.bmp,59.031847133757964,0.6247683088638515,clive,clive/238,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/239.bmp,3.497584541062802,0.0008716193583212371,clive,clive/239,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/23.bmp,77.11392405063292,0.8279104305223925,clive,clive/23,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/240.bmp,53.08,0.5579026020041188,clive,clive/240,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/241.bmp,59.45,0.6294660247742807,clive,clive/241,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/242.bmp,43.88205128205128,0.454568741294412,clive,clive/242,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/243.bmp,34.123456790123456,0.34493633575777094,clive,clive/243,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/244.bmp,56.445086705202314,0.595707487803592,clive,clive/244,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/245.bmp,10.727272727272727,0.08209316286949633,clive,clive/245,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/246.bmp,52.03048780487805,0.5461119136333256,clive,clive/246,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/247.bmp,74.27218934911242,0.7959851146910659,clive,clive/247,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/248.bmp,74.9493670886076,0.8035928316238816,clive,clive/248,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/249.bmp,73.18478260869566,0.7837687020870521,clive,clive/249,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/24.bmp,35.835978835978835,0.36417557267625933,clive,clive/24,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/250.bmp,50.574585635359114,0.5297556589285721,clive,clive/250,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/251.bmp,61.77717391304348,0.6556105350723689,clive,clive/251,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/252.bmp,39.15432098765432,0.40145530930049816,clive,clive/252,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/253.bmp,46.70792079207921,0.4863158204842768,clive,clive/253,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/254.bmp,48.78,0.509594483022691,clive,clive/254,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/255.bmp,57.24277456647399,0.6046690692250695,clive,clive/255,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/256.bmp,70.32417582417582,0.7516313688531767,clive,clive/256,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/257.bmp,71.79640718562874,0.7681710729874225,clive,clive/257,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/258.bmp,68.36021505376344,0.7295673570922607,clive,clive/258,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/259.bmp,61.61309523809524,0.6537672020138307,clive,clive/259,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/25.bmp,71.90058479532163,0.7693414507465492,clive,clive/25,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/260.bmp,49.090425531914896,0.5130819419832997,clive,clive/260,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/261.bmp,85.21637426900585,0.9189369721945453,clive,clive/261,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/262.bmp,62.285714285714285,0.6613237045676807,clive,clive/262,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/263.bmp,27.153846153846153,0.2666366195085827,clive,clive/263,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/264.bmp,39.01863354037267,0.3999309359638544,clive,clive/264,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/265.bmp,60.15217391304348,0.6373545598758991,clive,clive/265,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/266.bmp,61.791044776119406,0.6557663665383798,clive,clive/266,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/267.bmp,70.74172185430463,0.7563222672958941,clive,clive/267,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/268.bmp,75.64161849710983,0.8113698928813204,clive,clive/268,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/269.bmp,62.07936507936508,0.6590054854951133,clive,clive/269,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/26.bmp,78.61176470588235,0.8447378408919297,clive,clive/26,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/270.bmp,21.574074074074073,0.2039509698530294,clive,clive/270,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/271.bmp,83.06172839506173,0.8947307188826068,clive,clive/271,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/272.bmp,44.39890710382514,0.46037533025592253,clive,clive/272,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/273.bmp,65.32544378698225,0.6954733823394504,clive,clive/273,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/274.bmp,50.188235294117646,0.5254152267766633,clive,clive/274,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/275.bmp,47.02732240437158,0.4899041207376442,clive,clive/275,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/276.bmp,71.6358024691358,0.766366767928511,clive,clive/276,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/277.bmp,68.41071428571429,0.7301346880005288,clive,clive/277,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/278.bmp,28.104166666666668,0.2773129442536583,clive,clive/278,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/279.bmp,70.64497041420118,0.7552353184400472,clive,clive/279,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/27.bmp,63.289308176100626,0.6725985262108942,clive,clive/27,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/280.bmp,34.09497206703911,0.3446163256666287,clive,clive/280,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/281.bmp,43.57058823529412,0.4510696264290485,clive,clive/281,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/282.bmp,45.7103825136612,0.4751090302883824,clive,clive/282,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/283.bmp,20.16842105263158,0.18815923650269273,clive,clive/283,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/284.bmp,66.91489361702128,0.7133299710614355,clive,clive/284,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/285.bmp,56.076502732240435,0.5915666509616176,clive,clive/285,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/286.bmp,40.741379310344826,0.41928503076166057,clive,clive/286,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/287.bmp,30.91160220994475,0.3088529280344414,clive,clive/287,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/288.bmp,47.797687861271676,0.4985587500751121,clive,clive/288,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/289.bmp,43.458333333333336,0.4498085047638927,clive,clive/289,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/28.bmp,61.013513513513516,0.6470312333416949,clive,clive/28,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/290.bmp,35.8125,0.3639118009548614,clive,clive/290,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/291.bmp,30.916666666666668,0.3089098244013946,clive,clive/291,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/292.bmp,43.546875,0.4508032213611362,clive,clive/292,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/293.bmp,40.67231638418079,0.4185091470280936,clive,clive/293,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/294.bmp,12.83435582822086,0.1057650747635332,clive,clive/294,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/295.bmp,72.46913580246914,0.7757288064908033,clive,clive/295,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/296.bmp,38.37931034482759,0.39274849387130123,clive,clive/296,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/297.bmp,27.07182320441989,0.26571513708995675,clive,clive/297,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/298.bmp,49.63681592039801,0.5192203354477534,clive,clive/298,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/299.bmp,56.39664804469274,0.5951633062744763,clive,clive/299,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/29.bmp,38.506024096385545,0.3941720527054512,clive,clive/29,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/300.bmp,41.25966850828729,0.4251077229107288,clive,clive/300,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/301.bmp,74.7877094972067,0.8017766980983827,clive,clive/301,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/302.bmp,63.908496732026144,0.6795547667763798,clive,clive/302,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/303.bmp,51.137724550898206,0.5360822128204175,clive,clive/303,,,authentic
/home/sergey/iqa-data/clive/LIVEC/Images/304.bmp,87.36559139784946,0.9430822365613126,clive,clive/304,,,authentic
